title,ott
크리미널 스쿼드,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80196448', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000109882', 'Watcha': 'https://watcha.com/contents/mOPo03w'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000109882', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2581%25AC%25EB%25A6%25AC%25EB%25AF%25B8%25EB%2584%2590_%25EC%258A%25A4%25EC%25BF%25BC%25EB%2593%259C?gl=KR%26hl=en%26id=TSigO-tleq4'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3368379', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2581%25AC%25EB%25A6%25AC%25EB%25AF%25B8%25EB%2584%2590_%25EC%258A%25A4%25EC%25BF%25BC%25EB%2593%259C?gl=KR%26hl=en%26id=TSigO-tleq4'}}"
피치 퍼펙트 3,"{'streaming': {}, 'rent': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3412409'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3412408', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011313'}}"
미래의 미라이,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CT01_MBC000012402', 'Watcha': 'https://watcha.com/contents/mWqJwXK'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AF%25B8%25EB%259E%2598%25EC%259D%2598_%25EB%25AF%25B8%25EB%259D%25BC%25EC%259D%25B4_%25EB%258D%2594%25EB%25B9%2599?gl=KR%26hl=en%26id=dM2KmgsVmJM.P', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CT01_MBC000012402'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AF%25B8%25EB%259E%2598%25EC%259D%2598_%25EB%25AF%25B8%25EB%259D%25BC%25EC%259D%25B4_%25EB%258D%2594%25EB%25B9%2599?gl=KR%26hl=en%26id=dM2KmgsVmJM.P'}}"
9/11,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000100184', 'Watcha': 'https://watcha.com/contents/md6YrAy'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000100184', 'Google Play Movies': 'https://play.google.com/store/movies/details/9_11?gl=KR%26hl=en%26id=ephbwi9Hjuc'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3223352', 'Google Play Movies': 'https://play.google.com/store/movies/details/9_11?gl=KR%26hl=en%26id=ephbwi9Hjuc'}}"
사탄의 베이비시터,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80164456'}, 'rent': {}, 'buy': {}}"
마더!,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80185763'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A7%2588%25EB%258D%2594_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=h7Rng6aJxFs'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A7%2588%25EB%258D%2594_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=h7Rng6aJxFs'}}"
서스페리아,"{'streaming': {'Amazon Prime Video': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.c6b5287a-1453-743f-072b-b2111439611f'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CW01_CW0000011295'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2584%259C%25EC%258A%25A4%25ED%258E%2598%25EB%25A6%25AC%25EC%2595%2584_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=q7wajah23IY'}}"
King Lear,"{'streaming': {'BroadwayHD': 'https://www.broadwayhd.com/movies/AXcCV8yyZfTYlur_De5B', 'Filmzie': 'https://filmzie.com/content/king-lear'}, 'rent': {}, 'buy': {}}"
걸,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000012652', 'Watcha': 'https://watcha.com/contents/m5ewMGz'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2586%25A0%25EB%2584%25A4%25EC%259D%25B4%25EB%258F%2584_%25EA%25B1%25B8?gl=KR%26hl=en%26id=Nyl1gewMuh4.P', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000012652'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2586%25A0%25EB%2584%25A4%25EC%259D%25B4%25EB%258F%2584_%25EA%25B1%25B8?gl=KR%26hl=en%26id=Nyl1gewMuh4.P'}}"
시카리오: 데이 오브 솔다도,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80231321', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000096832', 'Watcha': 'https://watcha.com/contents/m5aV1XN'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000096832', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258B%259C%25EC%25B9%25B4%25EB%25A6%25AC%25EC%2598%25A4_%25EB%258D%25B0%25EC%259D%25B4_%25EC%2598%25A4%25EB%25B8%258C_%25EC%2586%2594%25EB%258B%25A4%25EB%258F%2584_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=tvursTAk1fo.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3649015', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258B%259C%25EC%25B9%25B4%25EB%25A6%25AC%25EC%2598%25A4_%25EB%258D%25B0%25EC%259D%25B4_%25EC%2598%25A4%25EB%25B8%258C_%25EC%2586%2594%25EB%258B%25A4%25EB%258F%2584_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=tvursTAk1fo.P'}}"
범블비,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B2%2594%25EB%25B8%2594%25EB%25B9%2584_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=PV5lhIBke3s', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011261'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B2%2594%25EB%25B8%2594%25EB%25B9%2584_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=PV5lhIBke3s', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3893795'}}"
귀신과 함께 춤을,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000718'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000718'}}"
아메리칸 메이드,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80121192'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2595%2584%25EB%25A9%2594%25EB%25A6%25AC%25EC%25B9%25B8_%25EB%25A9%2594%25EC%259D%25B4%25EB%2593%259C_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=GnQcQiVPXm8', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011298', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3028205'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2595%2584%25EB%25A9%2594%25EB%25A6%25AC%25EC%25B9%25B8_%25EB%25A9%2594%25EC%259D%25B4%25EB%2593%259C_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=GnQcQiVPXm8', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3028204', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011298'}}"
비뚤어진 집,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CW01_CW0000011328'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4505333', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B9%2584%25EB%259A%25A4%25EC%2596%25B4%25EC%25A7%2584_%25EC%25A7%2591?gl=KR%26hl=en%26id=hru2wmQqjCc.P'}}"
아토믹 블론드,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80170988'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000472', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2595%2584%25ED%2586%25A0%25EB%25AF%25B9_%25EB%25B8%2594%25EB%25A1%25A0%25EB%2593%259C?gl=KR%26hl=en%26id=xRVRAQEou18'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000472', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2595%2584%25ED%2586%25A0%25EB%25AF%25B9_%25EB%25B8%2594%25EB%25A1%25A0%25EB%2593%259C?gl=KR%26hl=en%26id=xRVRAQEou18'}}"
데스 위시,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CW01_CW0000011238'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258D%25B0%25EC%258A%25A4_%25EC%259C%2584%25EC%258B%259C?gl=KR%26hl=en%26id=Givg4vd6f3g.P', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3713714'}}"
패딩턴 2,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80195897', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000107230', 'Watcha': 'https://watcha.com/contents/mOo03Vy'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000107319', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258C%25A8%25EB%2594%25A9%25ED%2584%25B4_2_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=OaHq5PDsOkQ'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3278562', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258C%25A8%25EB%2594%25A9%25ED%2584%25B4_2_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=OaHq5PDsOkQ'}}"
델타 보이즈,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000098713', 'Watcha': 'https://watcha.com/contents/mdKBEQJ'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000098713', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258D%25B8%25ED%2583%2580_%25EB%25B3%25B4%25EC%259D%25B4%25EC%25A6%2588?gl=KR%26hl=en%26id=-rVv0wuCeu0'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2887110', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258D%25B8%25ED%2583%2580_%25EB%25B3%25B4%25EC%259D%25B4%25EC%25A6%2588?gl=KR%26hl=en%26id=-rVv0wuCeu0'}}"
너는 여기에 없었다,"{'streaming': {'Watcha': 'https://watcha.com/contents/m5XMQgp'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2584%2588%25EB%258A%2594_%25EC%2597%25AC%25EA%25B8%25B0%25EC%2597%2590_%25EC%2597%2586%25EC%2597%2588%25EB%258B%25A4_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=Z8vE1To5Qiw'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2584%2588%25EB%258A%2594_%25EC%2597%25AC%25EA%25B8%25B0%25EC%2597%2590_%25EC%2597%2586%25EC%2597%2588%25EB%258B%25A4_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=Z8vE1To5Qiw', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3731733'}}"
한나,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80211514'}, 'rent': {}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3565382', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2595%259C%25EB%2582%2598?gl=KR%26hl=en%26id=vjalqfRooj8.P'}}"
화씨 11/9: 트럼프의 시대,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000114869', 'Watcha': 'https://watcha.com/contents/mOk6ovE'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000114869', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2599%2594%25EC%2594%25A811_9_%25ED%258A%25B8%25EB%259F%25BC%25ED%2594%2584%25EC%259D%2598_%25EC%258B%259C%25EB%258C%2580?gl=KR%26hl=en%26id=lCzVMXeuYy4.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3808865', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2599%2594%25EC%2594%25A811_9_%25ED%258A%25B8%25EB%259F%25BC%25ED%2594%2584%25EC%259D%2598_%25EC%258B%259C%25EB%258C%2580?gl=KR%26hl=en%26id=lCzVMXeuYy4.P'}}"
레고 배트맨 무비,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80131731'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011520'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2711555', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A0%2588%25EA%25B3%25A0_%25EB%25B0%25B0%25ED%258A%25B8%25EB%25A7%25A8_%25EB%25AC%25B4%25EB%25B9%2584_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=HyXZEm94zjU', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011520'}}"
메가로돈: 거대 상어의 습격,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C3001_C300000011968'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4253146', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A9%2594%25EA%25B0%2580%25EB%25A1%259C%25EB%258F%2588_%25EA%25B1%25B0%25EB%258C%2580_%25EC%2583%2581%25EC%2596%25B4%25EC%259D%2598_%25EC%258A%25B5%25EA%25B2%25A9?gl=KR%26hl=en%26id=yuf9d-N9R6U.P'}}"
Like a Cat on a Highway,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_JA01_JA0000000203', 'Watcha': 'https://watcha.com/contents/mOkLZek'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_JA01_JA0000000203'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4253153', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B3%25A0%25EC%2586%258D%25EB%258F%2584%25EB%25A1%259C_%25EC%259C%2584%25EC%259D%2598_%25EA%25B3%25A0%25EC%2596%2591%25EC%259D%25B4_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=Lk7em48INmE'}}"
마일 22,"{'streaming': {'Watcha': 'https://watcha.com/contents/mWLjyE3'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CT01_MBC000012229'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3711579'}}"
러빙 빈센트,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80171527'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C3001_C300000011655'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3155797', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%259F%25AC%25EB%25B9%2599_%25EB%25B9%2588%25EC%2584%25BC%25ED%258A%25B8_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=czRcDLoOqhE'}}"
업그레이드,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2597%2585%25EA%25B7%25B8%25EB%25A0%2588%25EC%259D%25B4%25EB%2593%259C?gl=KR%26hl=en%26id=b_Ysi9Vzg5Y', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3667835'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2597%2585%25EA%25B7%25B8%25EB%25A0%2588%25EC%259D%25B4%25EB%2593%259C?gl=KR%26hl=en%26id=b_Ysi9Vzg5Y', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3667834', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011317'}}"
나를 차버린 스파이,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80232040', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000112906', 'Watcha': 'https://watcha.com/contents/mObGV9n'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000112906'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3693724'}}"
스테이션 7,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258A%25A4%25ED%2585%258C%25EC%259D%25B4%25EC%2585%2598_7?gl=KR%26hl=en%26id=LFXSzvTR7I0', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000011465'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258A%25A4%25ED%2585%258C%25EC%259D%25B4%25EC%2585%2598_7?gl=KR%26hl=en%26id=LFXSzvTR7I0', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3139188'}}"
굿 매너스,"{'streaming': {'Watcha': 'https://watcha.com/contents/mO0gNX1'}, 'rent': {}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B5%25BF_%25EB%25A7%25A4%25EB%2584%2588%25EC%258A%25A4?gl=KR%26hl=en%26id=m8rH7pGbENw.P'}}"
라이프 오브 더 파티,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/Life_of_the_Party?gl=KR%26hl=en%26id=OqZ_apBbRKw', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3704973'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/Life_of_the_Party?gl=KR%26hl=en%26id=OqZ_apBbRKw', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011555', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3655692'}}"
청년경찰,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80208531', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CI01_LE0000011212', 'Watcha': 'https://watcha.com/contents/m5nQDa3'}, 'rent': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5265591', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CI01_LE0000011212', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25B2%25AD%25EB%2585%2584%25EA%25B2%25BD%25EC%25B0%25B0?gl=KR%26hl=en%26id=tLkqMKpL4IM'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2996569', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25B2%25AD%25EB%2585%2584%25EA%25B2%25BD%25EC%25B0%25B0?gl=KR%26hl=en%26id=tLkqMKpL4IM'}}"
빅 식,"{'streaming': {'Amazon Prime Video': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.94aff08b-34af-9142-329a-08e800188e2e', 'Watcha': 'https://watcha.com/contents/mdKBJVV'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B9%2585%25EC%258B%259D_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=85Lin-Qbbg0'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3568092', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B9%2585%25EC%258B%259D_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=85Lin-Qbbg0'}}"
브릭스비 베어,"{'streaming': {'Watcha': 'https://watcha.com/contents/m5NV9kL'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B8%258C%25EB%25A6%25AD%25EC%258A%25A4%25EB%25B9%2584_%25EB%25B2%25A0%25EC%2596%25B4_Brigsby_Bear_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=DvBGPRFyhPY', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3100050'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B8%258C%25EB%25A6%25AD%25EC%258A%25A4%25EB%25B9%2584_%25EB%25B2%25A0%25EC%2596%25B4_Brigsby_Bear_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=DvBGPRFyhPY', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3100049'}}"
잠깐만 회사 좀 관두고 올게,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000011928'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000011928', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259E%25A0%25EA%25B9%2590%25EB%25A7%258C_%25ED%259A%258C%25EC%2582%25AC%25EC%25A2%2580_%25EA%25B4%2580%25EB%2591%2590%25EA%25B3%25A0_%25EC%2598%25AC%25EA%25B2%258C?gl=KR%26hl=en%26id=OkTuEzF4ZFs'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3057630', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259E%25A0%25EA%25B9%2590%25EB%25A7%258C_%25ED%259A%258C%25EC%2582%25AC%25EC%25A2%2580_%25EA%25B4%2580%25EB%2591%2590%25EA%25B3%25A0_%25EC%2598%25AC%25EA%25B2%258C?gl=KR%26hl=en%26id=OkTuEzF4ZFs'}}"
지구 최후의 밤,"{'streaming': {'BroadwayHD': 'https://www.broadwayhd.com/movies/AW2GukvBpx3F9_4Aqewn'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25A7%2580%25EA%25B5%25AC_%25EC%25B5%259C%25ED%259B%2584%25EC%259D%2598_%25EB%25B0%25A4?gl=KR%26hl=en%26id=53TUXeOwFPk.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4378241', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25A7%2580%25EA%25B5%25AC_%25EC%25B5%259C%25ED%259B%2584%25EC%259D%2598_%25EB%25B0%25A4?gl=KR%26hl=en%26id=53TUXeOwFPk.P'}}"
모털 엔진,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AA%25A8%25ED%2584%25B8_%25EC%2597%2594%25EC%25A7%2584_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=5tvTs1Z0NoI', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011332', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3870208'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AA%25A8%25ED%2584%25B8_%25EC%2597%2594%25EC%25A7%2584_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=5tvTs1Z0NoI', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3870207', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011332'}}"
"러브, 사이먼","{'streaming': {}, 'rent': {}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3578386', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%259F%25AC%25EB%25B8%258C_%25EC%2582%25AC%25EC%259D%25B4%25EB%25A8%25BC_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=VstPBTmtIBM'}}"
몬스터 호텔 3,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80233925', 'Watcha': 'https://watcha.com/contents/md76YxM'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AA%25AC%25EC%258A%25A4%25ED%2584%25B0_%25ED%2598%25B8%25ED%2585%2594_3_%25EB%258D%2594%25EB%25B9%2599%25ED%258C%2590?gl=KR%26hl=en%26id=owoANwe1tLw', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011530', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3635977'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AA%25AC%25EC%258A%25A4%25ED%2584%25B0_%25ED%2598%25B8%25ED%2585%2594_3_%25EB%258D%2594%25EB%25B9%2599%25ED%258C%2590?gl=KR%26hl=en%26id=owoANwe1tLw', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5966741', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011530'}}"
베이워치: SOS 해상 구조대,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80158583', 'Amazon Prime Video': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.78b2fea6-aa25-e310-e4a6-40ff321d6bfa'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B2%25A0%25EC%259D%25B4%25EC%259B%258C%25EC%25B9%2598_SOS_%25ED%2595%25B4%25EC%2583%2581_%25EA%25B5%25AC%25EC%25A1%25B0%25EB%258C%2580_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=8KBwqfg2Wmc', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011246'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B2%25A0%25EC%259D%25B4%25EC%259B%258C%25EC%25B9%2598_SOS_%25ED%2595%25B4%25EC%2583%2581_%25EA%25B5%25AC%25EC%25A1%25B0%25EB%258C%2580_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=8KBwqfg2Wmc', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011246'}}"
